Date,Adj Close,Close,High,Low,Open,Volume
2007-02-01,1950.1400146484375,1950.1400146484375,1950.47998046875,1935.3800048828125,1935.3800048828125,0
2007-02-02,1955.5,1955.5,1960.1199951171875,1953.510009765625,1953.510009765625,0
2007-02-05,1953.22998046875,1953.22998046875,1956.6300048828125,1949.050048828125,1955.5,0
2007-02-06,1958.75,1958.75,1959.3199462890625,1950.5699462890625,1953.22998046875,0
2007-02-07,1965.3699951171875,1965.3699951171875,1968.1800537109375,1958.75,1958.75,0
2007-02-08,1965.18994140625,1965.18994140625,1967.97998046875,1958.2900390625,1965.3699951171875,0
2007-02-09,1950.800048828125,1950.800048828125,1971.7900390625,1944.0899658203125,1965.18994140625,0
2007-02-12,1943.8900146484375,1943.8900146484375,1951.9300537109375,1941.2900390625,1950.800048828125,0
2007-02-13,1959.8399658203125,1959.8399658203125,1959.8399658203125,1943.8900146484375,1943.8900146484375,0
2007-02-14,1975.760009765625,1975.760009765625,1978.2099609375,1959.8399658203125,1959.8399658203125,0
2007-02-15,1981.989990234375,1981.989990234375,1983.5400390625,1974.9000244140625,1975.760009765625,0
2007-02-16,1981.27001953125,1981.27001953125,1981.989990234375,1974.6700439453125,1981.989990234375,0
2007-02-20,1990.22998046875,1990.22998046875,1991.1199951171875,1973.550048828125,1981.27001953125,0
2007-02-21,1989.72998046875,1989.72998046875,1990.22998046875,1980.739990234375,1990.22998046875,0
2007-02-22,1990.1300048828125,1990.1300048828125,1999.219970703125,1981.93994140625,1993.8599853515625,0
2007-02-23,1986.1300048828125,1986.1300048828125,1990.1300048828125,1980.0799560546875,1990.1300048828125,0
2007-02-26,1983.0,1983.0,1995.030029296875,1976.949951171875,1986.1300048828125,0
2007-02-27,1916.969970703125,1916.969970703125,1983.0,1905.8699951171875,1983.0,0
2007-02-28,1925.8800048828125,1925.8800048828125,1935.6099853515625,1909.8499755859375,1916.969970703125,0
2007-03-01,1918.1700439453125,1918.1700439453125,1927.02001953125,1884.969970703125,1925.8800048828125,0
2007-03-02,1893.050048828125,1893.050048828125,1918.1700439453125,1893.0,1918.1700439453125,0
2007-03-05,1871.0,1871.0,1894.1600341796875,1871.0,1893.050048828125,0
2007-03-06,1900.25,1900.25,1904.3599853515625,1871.0,1871.0,0
2007-03-07,1896.6500244140625,1896.6500244140625,1908.010009765625,1893.93994140625,1900.25,0
2007-03-08,1912.7900390625,1912.7900390625,1921.0799560546875,1896.6500244140625,1896.6500244140625,0
2007-03-09,1916.93994140625,1916.93994140625,1924.9200439453125,1909.3599853515625,1912.7900390625,0
2007-03-12,1923.1700439453125,1923.1700439453125,1926.9100341796875,1913.1500244140625,1916.93994140625,0
2007-03-13,1882.5699462890625,1882.5699462890625,1923.1700439453125,1882.5400390625,1923.1700439453125,0
2007-03-14,1894.27001953125,1894.27001953125,1896.0400390625,1862.3299560546875,1882.5699462890625,0
2007-03-15,1904.7099609375,1904.7099609375,1908.510009765625,1893.510009765625,1894.27001953125,0
2007-03-16,1897.739990234375,1897.739990234375,1912.0,1893.4200439453125,1904.7099609375,0
2007-03-19,1917.050048828125,1917.050048828125,1919.8399658203125,1897.739990234375,1897.739990234375,0
2007-03-20,1928.9200439453125,1928.9200439453125,1929.3900146484375,1916.050048828125,1917.050048828125,0
2007-03-21,1960.06005859375,1960.06005859375,1963.449951171875,1926.3499755859375,1928.9200439453125,0
2007-03-22,1957.5,1957.5,1963.31005859375,1952.27001953125,1960.06005859375,0
2007-03-23,1962.949951171875,1962.949951171875,1966.0400390625,1957.1199951171875,1957.5,0
2007-03-26,1962.3199462890625,1962.3199462890625,1963.06005859375,1943.72998046875,1962.949951171875,0
2007-03-27,1950.1300048828125,1950.1300048828125,1962.3199462890625,1944.7900390625,1962.3199462890625,0
2007-03-28,1934.47998046875,1934.47998046875,1950.1300048828125,1929.9599609375,1950.1300048828125,0
2007-03-29,1938.3299560546875,1938.3299560546875,1946.1600341796875,1926.550048828125,1934.47998046875,0
2007-03-30,1938.52001953125,1938.52001953125,1950.1199951171875,1923.9200439453125,1938.3299560546875,0
2007-04-02,1946.8299560546875,1946.8299560546875,1948.1099853515625,1935.0,1938.52001953125,0
2007-04-03,1964.6199951171875,1964.6199951171875,1967.77001953125,1946.8299560546875,1946.8299560546875,0
2007-04-04,1964.7900390625,1964.7900390625,1966.010009765625,1960.25,1964.6199951171875,0
2007-04-05,1971.3599853515625,1971.3599853515625,1972.3199462890625,1962.1300048828125,1964.7900390625,0
2007-04-09,1973.3199462890625,1973.3199462890625,1977.52001953125,1970.6099853515625,1971.3599853515625,0
2007-04-10,1977.1400146484375,1977.1400146484375,1979.25,1972.43994140625,1973.3199462890625,0
2007-04-11,1964.7900390625,1964.7900390625,1977.27001953125,1961.5999755859375,1977.1400146484375,0
2007-04-12,1978.06005859375,1978.06005859375,1978.239990234375,1957.449951171875,1964.7900390625,0
2007-04-13,1982.77001953125,1982.77001953125,1982.9100341796875,1971.489990234375,1978.06005859375,0
2007-04-16,2004.2900390625,2004.2900390625,2004.2900390625,1982.77001953125,1982.77001953125,0
2007-04-17,2007.5899658203125,2007.5899658203125,2010.9200439453125,2002.43994140625,2004.2900390625,0
2007-04-18,2010.5400390625,2010.5400390625,2016.0,2000.5799560546875,2007.5899658203125,0
2007-04-19,2007.010009765625,2007.010009765625,2012.0799560546875,1997.93994140625,2010.5400390625,0
2007-04-20,2023.8800048828125,2023.8800048828125,2025.7900390625,2007.010009765625,2007.010009765625,0
2007-04-23,2025.8299560546875,2025.8299560546875,2031.9000244140625,2023.739990234375,2023.8800048828125,0
2007-04-24,2027.010009765625,2027.010009765625,2030.43994140625,2016.050048828125,2025.8299560546875,0
2007-04-25,2047.010009765625,2047.010009765625,2048.669921875,2027.010009765625,2027.010009765625,0
2007-04-26,2046.5899658203125,2046.5899658203125,2050.830078125,2040.93994140625,2047.010009765625,0
2007-04-27,2043.27001953125,2043.27001953125,2047.6300048828125,2035.3499755859375,2046.5899658203125,0
2007-04-30,2021.2099609375,2021.2099609375,2044.8900146484375,2021.1800537109375,2043.27001953125,0
2007-05-01,2027.5899658203125,2027.5899658203125,2029.0699462890625,2009.56005859375,2021.2099609375,0
2007-05-02,2044.27001953125,2044.27001953125,2047.8399658203125,2027.5899658203125,2027.5899658203125,0
2007-05-03,2050.909912109375,2050.909912109375,2052.030029296875,2042.93994140625,2044.27001953125,0
2007-05-04,2053.830078125,2053.830078125,2059.889892578125,2047.47998046875,2050.909912109375,0
2007-05-07,2057.840087890625,2057.840087890625,2061.429931640625,2053.830078125,2053.830078125,0
2007-05-08,2054.389892578125,2054.389892578125,2057.840087890625,2044.5699462890625,2057.840087890625,0
2007-05-09,2065.35009765625,2065.35009765625,2066.739990234375,2050.760009765625,2054.389892578125,0
2007-05-10,2035.8599853515625,2035.8599853515625,2065.35009765625,2035.8599853515625,2065.35009765625,0
2007-05-11,2054.68994140625,2054.68994140625,2055.110107421875,2035.8599853515625,2035.8599853515625,0
2007-05-14,2049.31005859375,2049.31005859375,2061.02001953125,2043.8199462890625,2054.68994140625,0
2007-05-15,2043.9000244140625,2043.9000244140625,2063.389892578125,2042.93994140625,2049.31005859375,0
2007-05-16,2057.010009765625,2057.010009765625,2057.010009765625,2041.3399658203125,2043.9000244140625,0
2007-05-17,2054.7900390625,2054.7900390625,2060.739990234375,2049.340087890625,2057.010009765625,0
2007-05-18,2068.320068359375,2068.320068359375,2068.72998046875,2054.7900390625,2054.7900390625,0
2007-05-21,2073.669921875,2073.669921875,2079.8701171875,2067.68994140625,2068.320068359375,0
2007-05-22,2073.919921875,2073.919921875,2079.6201171875,2069.080078125,2073.669921875,0
2007-05-23,2069.06005859375,2069.06005859375,2084.89990234375,2068.52001953125,2073.919921875,0
2007-05-24,2045.239990234375,2045.239990234375,2078.419921875,2042.43994140625,2069.06005859375,0
2007-05-25,2056.5400390625,2056.5400390625,2060.199951171875,2045.239990234375,2045.239990234375,0
2007-05-29,2062.530029296875,2062.530029296875,2068.8798828125,2055.409912109375,2056.5400390625,0
2007-05-30,2079.8798828125,2079.8798828125,2079.889892578125,2052.52001953125,2062.530029296875,0
2007-05-31,2084.739990234375,2084.739990234375,2090.070068359375,2079.72998046875,2079.8798828125,0
2007-06-01,2094.199951171875,2094.199951171875,2100.179931640625,2084.739990234375,2084.739990234375,0
2007-06-04,2100.0,2100.0,2101.6201171875,2089.110107421875,2094.199951171875,0
2007-06-05,2087.510009765625,2087.510009765625,2100.0,2080.860107421875,2100.0,0
2007-06-06,2066.93994140625,2066.93994140625,2087.510009765625,2063.25,2087.510009765625,0
2007-06-07,2028.06005859375,2028.06005859375,2066.93994140625,2028.06005859375,2066.93994140625,0
2007-06-08,2052.409912109375,2052.409912109375,2052.409912109375,2022.02001953125,2028.06005859375,0
2007-06-11,2053.800048828125,2053.800048828125,2061.570068359375,2045.6500244140625,2052.409912109375,0
2007-06-12,2031.9200439453125,2031.9200439453125,2055.669921875,2031.9100341796875,2053.800048828125,0
2007-06-13,2063.449951171875,2063.449951171875,2063.449951171875,2031.9200439453125,2031.9200439453125,0
2007-06-14,2071.7900390625,2071.7900390625,2078.22998046875,2063.449951171875,2063.449951171875,0
2007-06-15,2084.97998046875,2084.97998046875,2093.3798828125,2071.7900390625,2071.7900390625,0
2007-06-18,2080.969970703125,2080.969970703125,2087.5,2078.3798828125,2084.97998046875,0
2007-06-19,2082.8701171875,2082.8701171875,2084.06005859375,2071.580078125,2080.969970703125,0
2007-06-20,2056.830078125,2056.830078125,2087.7099609375,2056.52001953125,2082.8701171875,0
2007-06-21,2070.860107421875,2070.860107421875,2071.159912109375,2044.469970703125,2056.830078125,0
2007-06-22,2048.659912109375,2048.659912109375,2070.860107421875,2044.2900390625,2070.860107421875,0
2007-06-25,2038.030029296875,2038.030029296875,2060.179931640625,2031.8199462890625,2048.659912109375,0
2007-06-26,2029.6099853515625,2029.6099853515625,2047.9300537109375,2027.27001953125,2038.030029296875,0
2007-06-27,2049.2099609375,2049.2099609375,2049.8701171875,2017.6099853515625,2029.6099853515625,0
2007-06-28,2048.510009765625,2048.510009765625,2061.409912109375,2045.6300048828125,2049.2099609375,0
2007-06-29,2045.1700439453125,2045.1700439453125,2065.330078125,2034.31005859375,2048.510009765625,0
2007-07-02,2068.4599609375,2068.4599609375,2068.469970703125,2045.1700439453125,2045.1700439453125,0
2007-07-03,2072.6201171875,2072.6201171875,2076.260009765625,2068.4599609375,2068.4599609375,0
2007-07-05,2075.64990234375,2075.64990234375,2077.31005859375,2065.199951171875,2072.6201171875,0
2007-07-06,2085.169921875,2085.169921875,2087.639892578125,2068.27001953125,2075.64990234375,0
2007-07-09,2084.949951171875,2084.949951171875,2088.949951171875,2078.9599609375,2085.169921875,0
2007-07-10,2053.489990234375,2053.489990234375,2084.949951171875,2053.47998046875,2084.949951171875,0
2007-07-11,2063.239990234375,2063.239990234375,2063.820068359375,2047.52001953125,2053.489990234375,0
2007-07-12,2097.52001953125,2097.52001953125,2097.52001953125,2063.239990234375,2063.239990234375,0
2007-07-13,2103.739990234375,2103.739990234375,2106.5,2091.5,2097.52001953125,0
2007-07-16,2095.06005859375,2095.06005859375,2104.989990234375,2093.110107421875,2103.739990234375,0
2007-07-17,2094.679931640625,2094.679931640625,2102.760009765625,2092.6298828125,2095.06005859375,0
2007-07-18,2090.22998046875,2090.22998046875,2094.679931640625,2074.239990234375,2094.679931640625,0
2007-07-19,2102.010009765625,2102.010009765625,2103.070068359375,2090.22998046875,2090.22998046875,0
2007-07-20,2072.9599609375,2072.9599609375,2102.010009765625,2067.610107421875,2102.010009765625,0
2007-07-23,2077.22998046875,2077.22998046875,2088.68994140625,2072.9599609375,2072.9599609375,0
2007-07-24,2033.8900146484375,2033.8900146484375,2077.22998046875,2030.949951171875,2077.22998046875,0
2007-07-25,2035.969970703125,2035.969970703125,2051.219970703125,2017.9000244140625,2033.8900146484375,0
2007-07-26,1985.47998046875,1985.47998046875,2035.969970703125,1961.0999755859375,2035.969970703125,0
2007-07-27,1952.780029296875,1952.780029296875,1992.3499755859375,1952.780029296875,1985.47998046875,0
2007-07-30,1975.1400146484375,1975.1400146484375,1980.1099853515625,1947.1099853515625,1952.780029296875,0
2007-07-31,1951.3699951171875,1951.3699951171875,1996.030029296875,1950.22998046875,1975.1400146484375,0
2007-08-01,1960.780029296875,1960.780029296875,1962.18994140625,1926.72998046875,1951.3699951171875,0
2007-08-02,1970.8299560546875,1970.8299560546875,1976.0,1956.5799560546875,1960.780029296875,0
2007-08-03,1913.22998046875,1913.22998046875,1972.2099609375,1913.22998046875,1970.8299560546875,0
2007-08-06,1954.1800537109375,1954.1800537109375,1954.1800537109375,1900.75,1913.22998046875,0
2007-08-07,1963.4599609375,1963.4599609375,1976.8499755859375,1934.8800048828125,1954.1800537109375,0
2007-08-08,1986.949951171875,1986.949951171875,1999.260009765625,1963.4599609375,1963.4599609375,0
2007-08-09,1930.8699951171875,1930.8699951171875,1986.949951171875,1930.8699951171875,1986.949951171875,0
2007-08-10,1935.9599609375,1935.9599609375,1947.8599853515625,1897.0799560546875,1930.8699951171875,0
2007-08-13,1938.739990234375,1938.739990234375,1956.7099609375,1935.9599609375,1935.9599609375,0
2007-08-14,1897.3699951171875,1897.3699951171875,1943.219970703125,1897.3699951171875,1938.739990234375,0
2007-08-15,1864.8900146484375,1864.8900146484375,1916.31005859375,1863.280029296875,1897.3699951171875,0
2007-08-16,1869.3499755859375,1869.3499755859375,1873.93994140625,1811.52001953125,1864.8900146484375,0
2007-08-17,1913.0400390625,1913.0400390625,1925.949951171875,1869.3499755859375,1869.3499755859375,0
2007-08-20,1916.0999755859375,1916.0999755859375,1924.199951171875,1896.719970703125,1913.0400390625,0
2007-08-21,1922.1199951171875,1922.1199951171875,1930.8399658203125,1908.739990234375,1916.0999755859375,0
2007-08-22,1947.5999755859375,1947.5999755859375,1948.949951171875,1922.1199951171875,1922.1199951171875,0
2007-08-23,1941.530029296875,1941.530029296875,1958.6300048828125,1931.81005859375,1947.5999755859375,0
2007-08-24,1963.719970703125,1963.719970703125,1963.719970703125,1938.469970703125,1941.530029296875,0
2007-08-27,1942.06005859375,1942.06005859375,1963.719970703125,1941.6700439453125,1963.719970703125,0
2007-08-28,1894.5899658203125,1894.5899658203125,1942.06005859375,1894.4300537109375,1942.06005859375,0
2007-08-29,1937.6099853515625,1937.6099853515625,1937.6099853515625,1894.5899658203125,1894.5899658203125,0
2007-08-30,1928.72998046875,1928.72998046875,1943.219970703125,1919.8599853515625,1937.6099853515625,0
2007-08-31,1951.5999755859375,1951.5999755859375,1961.4300537109375,1928.72998046875,1928.72998046875,0
2007-09-04,1971.3499755859375,1971.3499755859375,1980.530029296875,1947.8699951171875,1951.5999755859375,0
2007-09-05,1946.5799560546875,1946.5799560546875,1971.3499755859375,1938.81005859375,1971.3499755859375,0
2007-09-06,1955.5,1955.5,1959.5899658203125,1938.68994140625,1946.5799560546875,0
2007-09-07,1919.7900390625,1919.7900390625,1955.5,1914.1300048828125,1955.5,0
2007-09-10,1911.02001953125,1911.02001953125,1930.5400390625,1895.5899658203125,1919.7900390625,0
2007-09-11,1935.1500244140625,1935.1500244140625,1935.72998046875,1911.02001953125,1911.02001953125,0
2007-09-12,1932.3900146484375,1932.3900146484375,1943.68994140625,1926.1099853515625,1935.1500244140625,0
2007-09-13,1945.1700439453125,1945.1700439453125,1953.22998046875,1932.3900146484375,1932.3900146484375,0
2007-09-14,1949.02001953125,1949.02001953125,1951.2099609375,1931.22998046875,1945.1700439453125,0
2007-09-17,1937.8900146484375,1937.8900146484375,1949.02001953125,1930.56005859375,1949.02001953125,0
2007-09-18,1997.9200439453125,1997.9200439453125,1997.9300537109375,1937.8900146484375,1937.8900146484375,0
2007-09-19,2012.719970703125,2012.719970703125,2026.52001953125,1997.9200439453125,1997.9200439453125,0
2007-09-20,1993.93994140625,1993.93994140625,2012.719970703125,1990.4100341796875,2012.719970703125,0
2007-09-21,2000.030029296875,2000.030029296875,2007.72998046875,1993.93994140625,1993.93994140625,0
2007-09-24,1986.780029296875,1986.780029296875,2004.8800048828125,1984.8599853515625,2000.030029296875,0
2007-09-25,1983.030029296875,1983.030029296875,1986.780029296875,1968.9100341796875,1986.780029296875,0
2007-09-26,1994.9300537109375,1994.9300537109375,1999.780029296875,1983.030029296875,1983.030029296875,0
2007-09-27,2003.489990234375,2003.489990234375,2005.219970703125,1994.9300537109375,1994.9300537109375,0
2007-09-28,1998.1700439453125,1998.1700439453125,2007.760009765625,1991.68994140625,2003.489990234375,0
2007-10-01,2026.5699462890625,2026.5699462890625,2028.510009765625,2006.739990234375,2006.739990234375,0
2007-10-02,2030.780029296875,2030.780029296875,2031.6199951171875,2021.0400390625,2026.5699462890625,0
2007-10-03,2024.6099853515625,2024.6099853515625,2033.3900146484375,2018.489990234375,2030.780029296875,0
2007-10-04,2026.3599853515625,2026.3599853515625,2029.3599853515625,2020.530029296875,2024.6099853515625,0
2007-10-05,2052.530029296875,2052.530029296875,2057.969970703125,2026.3599853515625,2026.3599853515625,0
2007-10-08,2043.6199951171875,2043.6199951171875,2052.530029296875,2040.0400390625,2052.530029296875,0
2007-10-09,2058.449951171875,2058.449951171875,2058.469970703125,2039.739990234375,2043.6199951171875,0
2007-10-10,2054.35009765625,2054.35009765625,2058.449951171875,2044.7099609375,2058.449951171875,0
2007-10-11,2040.5799560546875,2040.5799560546875,2069.889892578125,2031.56005859375,2054.35009765625,0
2007-10-12,2049.860107421875,2049.860107421875,2052.3798828125,2040.300048828125,2040.5799560546875,0
2007-10-15,2030.199951171875,2030.199951171875,2053.6201171875,2020.1600341796875,2049.860107421875,0
2007-10-16,2013.3900146484375,2013.3900146484375,2030.199951171875,2009.8800048828125,2030.199951171875,0
2007-10-17,2014.030029296875,2014.030029296875,2028.9000244140625,1994.5999755859375,2013.3900146484375,0
2007-10-18,2012.22998046875,2012.22998046875,2017.300048828125,1999.6800537109375,2014.030029296875,0
2007-10-19,1960.5799560546875,1960.5799560546875,2012.22998046875,1960.5699462890625,2012.22998046875,0
2007-10-22,1974.530029296875,1974.530029296875,1976.27001953125,1946.6199951171875,1960.5799560546875,0
2007-10-23,1987.8199462890625,1987.8199462890625,1987.989990234375,1966.489990234375,1974.530029296875,0
2007-10-24,1981.449951171875,1981.449951171875,1987.8199462890625,1947.5,1987.8199462890625,0
2007-10-25,1980.1300048828125,1980.1300048828125,1994.8199462890625,1961.1400146484375,1981.449951171875,0
2007-10-26,2003.0799560546875,2003.0799560546875,2003.0799560546875,1980.1300048828125,1980.1300048828125,0
2007-10-29,2009.239990234375,2009.239990234375,2016.780029296875,2003.0799560546875,2003.0799560546875,0
2007-10-30,1999.1800537109375,1999.1800537109375,2009.8599853515625,1997.5699462890625,2009.239990234375,0
2007-10-31,2022.3800048828125,2022.3800048828125,2028.25,1997.0699462890625,1999.1800537109375,0
2007-11-01,1967.8699951171875,1967.8699951171875,2022.3800048828125,1966.9200439453125,2022.3800048828125,0
2007-11-02,1969.68994140625,1969.68994140625,1975.52001953125,1949.9599609375,1967.8699951171875,0
2007-11-05,1958.22998046875,1958.22998046875,1969.68994140625,1941.75,1969.68994140625,0
2007-11-06,1979.5,1979.5,1979.5799560546875,1948.52001953125,1958.22998046875,0
2007-11-07,1922.27001953125,1922.27001953125,1979.5,1922.27001953125,1979.5,0
2007-11-08,1929.280029296875,1929.280029296875,1933.75,1895.4100341796875,1922.27001953125,0
2007-11-09,1904.93994140625,1904.93994140625,1930.8199462890625,1896.0799560546875,1929.280029296875,0
2007-11-12,1885.25,1885.25,1919.93994140625,1884.6400146484375,1904.93994140625,0
2007-11-13,1937.260009765625,1937.260009765625,1937.260009765625,1885.25,1885.25,0
2007-11-14,1919.68994140625,1919.68994140625,1950.739990234375,1916.72998046875,1937.260009765625,0
2007-11-15,1894.8699951171875,1894.8699951171875,1921.97998046875,1885.22998046875,1919.68994140625,0
2007-11-16,1898.199951171875,1898.199951171875,1904.75,1880.31005859375,1894.8699951171875,0
2007-11-19,1861.06005859375,1861.06005859375,1898.199951171875,1858.25,1898.199951171875,0
2007-11-20,1863.2900390625,1863.2900390625,1883.6700439453125,1835.1700439453125,1861.06005859375,0
2007-11-21,1835.800048828125,1835.800048828125,1863.2900390625,1830.4000244140625,1863.2900390625,0
2007-11-23,1868.4100341796875,1868.4100341796875,1869.8800048828125,1835.800048828125,1835.800048828125,0
2007-11-26,1826.5699462890625,1826.5699462890625,1876.0799560546875,1825.780029296875,1868.4100341796875,0
2007-11-27,1852.050048828125,1852.050048828125,1853.47998046875,1826.5699462890625,1826.5699462890625,0
2007-11-28,1907.9200439453125,1907.9200439453125,1909.469970703125,1852.050048828125,1852.050048828125,0
2007-11-29,1904.300048828125,1904.300048828125,1909.1500244140625,1890.449951171875,1907.9200439453125,0
2007-11-30,1921.780029296875,1921.780029296875,1935.02001953125,1904.300048828125,1904.300048828125,0
2007-12-03,1912.1400146484375,1912.1400146484375,1923.9200439453125,1909.0999755859375,1921.780029296875,0
2007-12-04,1900.969970703125,1900.969970703125,1912.1400146484375,1896.0899658203125,1912.1400146484375,0
2007-12-05,1927.739990234375,1927.739990234375,1930.1199951171875,1900.969970703125,1900.969970703125,0
2007-12-06,1960.0899658203125,1960.0899658203125,1960.530029296875,1923.8199462890625,1927.739990234375,0
2007-12-07,1960.260009765625,1960.260009765625,1966.8199462890625,1957.43994140625,1960.0899658203125,0
2007-12-10,1977.3699951171875,1977.3699951171875,1979.9100341796875,1959.52001953125,1960.260009765625,0
2007-12-11,1915.260009765625,1915.260009765625,1980.949951171875,1914.0799560546875,1977.3699951171875,0
2007-12-12,1925.8399658203125,1925.8399658203125,1961.949951171875,1902.3699951171875,1915.260009765625,0
2007-12-13,1924.6500244140625,1924.6500244140625,1925.8399658203125,1901.75,1925.8399658203125,0
2007-12-14,1894.800048828125,1894.800048828125,1924.6500244140625,1894.800048828125,1924.6500244140625,0
2007-12-17,1867.6800537109375,1867.6800537109375,1894.800048828125,1867.5899658203125,1894.800048828125,0
2007-12-18,1880.219970703125,1880.219970703125,1885.72998046875,1856.3399658203125,1867.6800537109375,0
2007-12-19,1877.3699951171875,1877.3699951171875,1889.300048828125,1866.4200439453125,1880.219970703125,0
2007-12-20,1886.43994140625,1886.43994140625,1888.31005859375,1866.5699462890625,1877.3699951171875,0
2007-12-21,1915.4200439453125,1915.4200439453125,1915.9100341796875,1886.43994140625,1886.43994140625,0
2007-12-24,1932.93994140625,1932.93994140625,1934.0,1915.4200439453125,1915.4200439453125,0
2007-12-26,1929.3900146484375,1929.3900146484375,1932.93994140625,1918.4000244140625,1932.93994140625,0
2007-12-27,1900.3199462890625,1900.3199462890625,1929.3900146484375,1900.18994140625,1929.3900146484375,0
2007-12-28,1898.75,1898.75,1913.8399658203125,1892.7099609375,1900.3199462890625,0
2007-12-31,1891.2099609375,1891.2099609375,1901.489990234375,1872.3699951171875,1887.9000244140625,0
2008-01-02,1858.3699951171875,1858.3699951171875,1892.6700439453125,1853.5699462890625,1891.2099609375,0
2008-01-03,1847.27001953125,1847.27001953125,1866.1600341796875,1843.4000244140625,1858.3699951171875,0
2008-01-04,1794.7900390625,1794.7900390625,1847.27001953125,1794.3199462890625,1847.27001953125,0
2008-01-07,1799.9200439453125,1799.9200439453125,1811.719970703125,1783.68994140625,1794.7900390625,0
2008-01-08,1759.300048828125,1759.300048828125,1816.969970703125,1758.510009765625,1799.9200439453125,0
2008-01-09,1776.1300048828125,1776.1300048828125,1776.1300048828125,1731.72998046875,1759.300048828125,0
2008-01-10,1798.1800537109375,1798.1800537109375,1811.8199462890625,1755.7099609375,1776.1300048828125,0
2008-01-11,1774.219970703125,1774.219970703125,1798.1800537109375,1766.47998046875,1798.1800537109375,0
2008-01-14,1791.0899658203125,1791.0899658203125,1793.4000244140625,1774.219970703125,1774.219970703125,0
2008-01-15,1744.4100341796875,1744.4100341796875,1791.0899658203125,1744.4100341796875,1791.0899658203125,0
2008-01-16,1747.6700439453125,1747.6700439453125,1772.06005859375,1732.8199462890625,1744.4100341796875,0
2008-01-17,1695.449951171875,1695.449951171875,1752.5799560546875,1694.31005859375,1747.6700439453125,0
2008-01-18,1688.1199951171875,1688.1199951171875,1721.5,1672.300048828125,1695.449951171875,0
